!CSV A.01.01
!Keysight Technologies,N5224B,MY57181201,A.12.70.07
!Date: Friday, July 22, 2022 14:52:23
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
22000000000,-0.85911041,-176.89949
22055000000,-1.2198733,-178.50565
22110000000,-1.1115122,-178.14682
22165000000,-1.1210459,-179.77884
22220000000,-1.266132,179.87012
22275000000,-1.3460658,-179.51857
22330000000,-0.99832654,-179.48952
22385000000,-1.333034,179.00766
22440000000,-1.3670563,-179.97409
22495000000,-1.1935072,178.81296
22550000000,-1.5477821,177.58438
22605000000,-1.5082897,-179.87233
22660000000,-1.3189166,178.73424
22715000000,-1.5996985,177.71402
22770000000,-1.4656976,178.97893
22825000000,-1.2455134,177.31879
22880000000,-1.4519581,175.76614
22935000000,-1.653656,176.49797
22990000000,-1.5554577,176.54747
23045000000,-1.5073353,175.45576
23100000000,-1.4442635,174.84357
23155000000,-1.3264447,174.93585
23210000000,-1.5777783,173.83107
23265000000,-1.8974121,174.99936
23320000000,-1.7600776,175.66107
23375000000,-1.8607628,173.88725
23430000000,-1.8493637,174.79462
23485000000,-1.7499255,171.89592
23540000000,-2.0890281,172.13911
23595000000,-1.7240402,173.68204
23650000000,-1.6142431,171.27129
23705000000,-2.0117149,173.55153
23760000000,-1.9827642,174.17598
23815000000,-1.7860819,172.77719
23870000000,-2.0134001,170.76141
23925000000,-2.0089641,172.14879
23980000000,-1.5114728,169.77039
24035000000,-2.077481,168.41528
24090000000,-1.991172,170.31912
24145000000,-2.1636913,171.14514
24200000000,-1.7797046,171.16644
24255000000,-2.0991211,168.49449
24310000000,-1.9798748,170.02577
24365000000,-2.065695,168.55865
24420000000,-2.2149863,167.41429
24475000000,-2.1349237,169.18756
24530000000,-2.0786951,168.72903
24585000000,-2.0515301,170.16277
24640000000,-1.9009299,167.32631
24695000000,-2.1816459,167.58786
24750000000,-2.182616,166.81154
24805000000,-2.2253547,166.6899
24860000000,-2.4224546,166.35284
24915000000,-2.2027664,168.79684
24970000000,-2.0650969,167.57143
25025000000,-1.9690561,166.4444
25080000000,-2.4080348,163.9268
25135000000,-2.4485004,166.81931
25190000000,-2.384757,164.27409
25245000000,-2.5430934,164.54662
25300000000,-2.5364919,166.34222
25355000000,-1.9178216,168.13412
25410000000,-1.8776668,164.29398
25465000000,-2.3687241,165.14664
25520000000,-2.2067442,164.75021
25575000000,-2.2486928,162.50381
25630000000,-2.8479145,162.94745
25685000000,-2.4900744,166.79587
25740000000,-1.9769638,164.38129
25795000000,-2.0027168,162.43163
25850000000,-2.1830592,163.03313
25905000000,-2.0577078,163.49817
25960000000,-2.3431923,161.89066
26015000000,-2.6209071,163.14896
26070000000,-2.5976763,165.30188
26125000000,-2.0005066,163.43829
26180000000,-1.9371339,160.74139
26235000000,-2.2309537,161.27219
26290000000,-2.0158389,161.78641
26345000000,-2.0405433,159.07796
26400000000,-2.6578796,159.21121
26455000000,-2.6452417,163.54964
26510000000,-1.8670321,161.81116
26565000000,-2.031064,158.49731
26620000000,-2.1928761,161.12463
26675000000,-1.7036691,160.40364
26730000000,-1.9333018,157.1821
26785000000,-2.5048008,159.19666
26840000000,-2.2276075,161.64459
26895000000,-2.0612073,160.34267
26950000000,-2.1975183,158.31712
27005000000,-1.8006959,158.37572
27060000000,-1.8806909,156.61336
27115000000,-1.8530947,157.63487
