22000000000,0.00573496233437517,-0.0292389754872822,-0.819270267325201,-0.047031952825002
22055000000,0.025735885094141,-0.043619582099642,-0.765708061989413,-0.0163950763636559
22110000000,0.0266878635981716,-0.0740841158653939,-0.765760057512939,-0.0240885250068721
22165000000,0.0195055124332878,-0.024101072060735,-0.76983634924929,-0.00564289315155061
22220000000,0.0897927867150298,-0.0753006366854209,-0.747137655543246,0.0031191890051849
22275000000,0.03686213999423,-0.0995604702152465,-0.733774637702305,-0.00913516630596746
22330000000,0.0173879690889398,-0.0534818297047289,-0.79187531746641,-0.00930544134487834
22385000000,0.0315412123820485,-0.0725957250410564,-0.742786299112546,0.00488078202163176
22440000000,0.0162682680601599,-0.0926784119936865,-0.727873944268428,-0.00366215442364214
22495000000,0.00885759837776648,-0.0306732313068824,-0.754893058756058,0.0122910704989668
22550000000,0.056672622801146,-0.0495626475986103,-0.706703722560288,0.0288905670477812
22605000000,0.0571735054181124,-0.112689437085411,-0.699948304382267,-0.000484869092989119
22660000000,0.0197715525185823,-0.0380192944471384,-0.739215189065658,0.00992332343189281
22715000000,0.0722993078544478,-0.10632586043172,-0.690864613101963,0.0232395574105131
22770000000,0.0149820585688624,-0.125869346382874,-0.711064420245885,0.0120248528937719
22825000000,0.0139421981090552,-0.0425004857044725,-0.751152544829888,0.038678991712313
22880000000,0.0382394305040819,-0.0768167102983262,-0.704186721283783,0.0498558824486111
22935000000,0.0263185029516742,-0.0698106993918482,-0.682156913747801,0.0356778621658448
22990000000,0.0353765793316604,-0.0771757928486405,-0.703733488210329,0.0432379625565726
23045000000,0.0540586329776012,-0.105784814265407,-0.699086343926674,0.0564511329854569
23100000000,0.0561988151520129,-0.136015966027603,-0.718659489993841,0.0596320127431642
23155000000,0.0204495276664084,-0.109046382425912,-0.723684770326814,0.0599486529797135
23210000000,0.0202324836088462,-0.0604268294863206,-0.704051899736357,0.074130406773175
23265000000,0.0257266155515418,-0.0909584432855738,-0.656239517177005,0.0602747612243864
23320000000,0.012696034266807,-0.0586348928402715,-0.663147654614166,0.0514019224262034
23375000000,0.0479107017339108,-0.0853300834353035,-0.645657939773988,0.0680177046040622
23430000000,0.0317606479345001,-0.119791997216263,-0.653497975645797,0.060531374767877
23485000000,0.0413998870775772,-0.0844976645539046,-0.664210943451251,0.0953754933760082
23540000000,0.0384168584369208,-0.141008332345444,-0.608435921929721,0.0841602402999731
23595000000,0.00996138308885073,-0.0898388870827668,-0.667259591815215,0.0715293985612727
23650000000,0.0318281141703877,-0.0823716740945446,-0.688104648219396,0.107420770249576
23705000000,0.0253633931924462,-0.100166805618183,-0.620309018929814,0.0730864536117491
