!CSV A.01.01
!Keysight Technologies,N5224B,MY57181201,A.12.70.07
!Date: Friday, July 15, 2022 16:15:31
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
22000000000,-24.586058,115.09158
22013750000,-24.710312,13.660285
22027500000,-24.643282,-88.403091
22041250000,-24.494926,168.55188
22055000000,-24.574844,66.16452
22068750000,-24.602316,-36.115662
22082500000,-24.562643,-138.87221
22096250000,-24.676634,119.11563
22110000000,-24.557625,16.164328
22123750000,-24.651686,-85.438934
22137500000,-24.375166,172.98636
22151250000,-24.331007,69.547363
22165000000,-24.620861,-33.821033
22178750000,-24.547361,-135.44998
22192500000,-24.355373,123.24421
22206250000,-24.268696,20.419025
22220000000,-24.529161,-82.911942
22233750000,-24.655518,176.50084
22247500000,-24.470888,74.112595
22261250000,-24.525103,-29.211824
22275000000,-24.425117,-131.58894
22288750000,-24.615105,125.49381
22302500000,-24.634577,24.394384
22316250000,-24.509682,-78.593834
22330000000,-24.507084,178.89131
22343750000,-24.499193,78.020668
22357500000,-24.183125,-24.483286
22371250000,-24.047688,-127.6061
22385000000,-24.458874,129.87634
22398750000,-24.394072,27.844742
22412500000,-24.066906,-74.171303
22426250000,-24.25869,-178.45688
22440000000,-24.451584,79.799492
22453750000,-24.500372,-21.333755
22467500000,-24.488392,-123.32721
22481250000,-24.359114,133.62276
22495000000,-24.376995,30.277273
22508750000,-24.437206,-69.486664
22522500000,-24.157743,-172.1114
22536250000,-24.028606,83.832878
22550000000,-24.301392,-18.316448
22563750000,-24.46744,-120.50185
22577500000,-24.26684,138.10196
22591250000,-24.265127,33.921398
22605000000,-24.446852,-67.931099
22618750000,-24.383459,-168.82562
22632500000,-24.103785,88.780418
22646250000,-24.325142,-13.476405
22660000000,-24.329245,-116.71444
22673750000,-24.436632,141.94359
22687500000,-24.282499,40.383282
22701250000,-24.321629,-64.156693
22715000000,-24.343197,-164.65598
22728750000,-24.131718,93.257996
22742500000,-24.118244,-9.2397738
22756250000,-24.090727,-111.33518
22770000000,-24.211029,146.04941
22783750000,-24.247562,44.192348
22797500000,-24.233706,-58.803196
22811250000,-24.213404,-161.75862
22825000000,-24.252575,96.405235
22838750000,-24.191042,-5.6669168
22852500000,-24.039394,-107.58545
22866250000,-24.058357,149.34999
22880000000,-24.313076,46.984653
22893750000,-24.098351,-54.133781
22907500000,-23.964169,-157.16008
22921250000,-24.152786,99.746445
22935000000,-24.155294,-1.5202724
22948750000,-23.964228,-102.95509
22962500000,-23.721228,153.76401
22976250000,-23.712116,50.503117
22990000000,-24.146135,-51.235497
23003750000,-24.152082,-153.03421
23017500000,-24.112303,103.97598
23031250000,-24.179623,1.3368348
23045000000,-24.287962,-99.579765
23058750000,-24.049263,158.60994
23072500000,-23.914127,55.162621
23086250000,-24.163372,-47.493134
23100000000,-24.13895,-148.28807
23113750000,-24.042494,108.78316
23127500000,-24.099283,5.4266157
23141250000,-24.248377,-96.621315
23155000000,-24.06345,162.35947
23168750000,-23.92425,59.994961
23182500000,-23.986494,-42.730785
23196250000,-24.035957,-144.21062
23210000000,-24.062693,113.25819
23223750000,-24.021235,10.398205
23237500000,-24.190819,-92.832649
23251250000,-24.368464,165.71095
23265000000,-24.062187,64.277885
23278750000,-23.913574,-38.72089
23292500000,-23.917131,-140.53278
23306250000,-23.957592,118.37124
23320000000,-24.02611,15.50893
23333750000,-23.966141,-87.463486
23347500000,-24.043249,169.88252
23361250000,-24.103527,68.148796
23375000000,-24.023983,-33.412045
23388750000,-23.934011,-135.8455
23402500000,-24.023134,121.50996
23416250000,-24.066149,19.860884
23430000000,-24.05196,-82.278595
23443750000,-24.047527,174.15141
23457500000,-24.258619,71.967819
23471250000,-24.339527,-28.938536
23485000000,-23.974363,-131.60503
23498750000,-23.927679,126.14039
23512500000,-24.005051,24.003876
23526250000,-23.856155,-77.394196
23540000000,-23.978083,179.75145
23553750000,-24.017527,76.666725
23567500000,-24.051935,-25.541662
23581250000,-24.009048,-126.74059
23595000000,-23.980787,131.35583
23608750000,-23.899399,27.870132
23622500000,-24.22823,-74.64978
23636250000,-24.158028,-175.31815
23650000000,-23.929178,82.269241
23663750000,-24.004988,-21.267216
23677500000,-24.071106,-123.45966
23691250000,-24.137056,134.95088
23705000000,-23.9583,33.229527
23718750000,-23.973059,-69.58831
23732500000,-24.042841,-171.16585
23746250000,-23.965574,87.179008
23760000000,-24.079029,-15.564733
23773750000,-24.002066,-117.61194
23787500000,-24.104416,140.00595
23801250000,-24.147133,37.804394
23815000000,-24.104912,-63.95845
23828750000,-24.192062,-166.24431
23842500000,-24.225306,92.556664
23856250000,-24.054468,-8.9890728
23870000000,-23.928692,-112.26537
23883750000,-23.88183,144.57576
23897500000,-24.013283,42.640526
23911250000,-23.960812,-59.034126
23925000000,-23.980368,-162.03064
23938750000,-23.990728,95.986916
23952500000,-24.109554,-5.3852625
23966250000,-24.089134,-106.79148
23980000000,-23.96262,150.45143
23993750000,-24.071781,47.811146
24007500000,-24.231628,-54.14856
